timestamp,inference_id,batch_size,inference_time,throughput,gpu_util,gpu_mem,power,cpu_util,power_efficiency
1771097050.1246924,inference_12,2,0.03579209999952582,55.87825246427275,0.0,0.0,,28.6,
1771097050.1616898,inference_13,2,0.03563970000050176,56.11719514956194,0.0,0.0,,78.6,
1771097050.1972015,inference_14,2,0.03567410000050586,56.06308217927404,0.0,0.0,,26.5,
1771097050.234198,inference_15,2,0.03579730000001291,55.87013545712327,0.0,0.0,,44.7,
1771097050.2702029,inference_16,2,0.03583340000022872,55.81384964829556,0.0,0.0,,30.3,
1771097050.3066819,inference_17,2,0.03593769999952201,55.65186419906118,0.0,0.0,,21.9,
1771097050.3426812,inference_18,2,0.03514850000010483,56.901432493393315,0.0,0.0,,39.5,
1771097050.3791986,inference_19,2,0.036001800000121875,55.55277791647166,0.0,0.0,,35.9,
1771097050.4151983,inference_20,2,0.03488720000041212,57.32761585843444,0.0,0.0,,41.9,
1771097050.4498625,inference_21,2,0.03495310000016616,57.21953131454699,0.0,0.0,,59.5,
1771097050.48638,inference_22,2,0.0353783000000476,56.5318288328526,0.0,0.0,,57.5,
1771097050.5247042,inference_23,2,0.03762489999917307,53.15628745973961,0.0,0.0,,56.8,
1771097050.560712,inference_24,2,0.035407999999733875,56.48441030318097,0.0,0.0,,67.5,
1771097050.5962186,inference_25,2,0.03525600000011764,56.72793283393824,0.0,0.0,,30.0,
1771097050.6332982,inference_26,2,0.036531599999761966,54.74712303904104,0.0,0.0,,39.5,
1771097050.6692822,inference_27,2,0.03486169999996491,57.36954881724107,0.0,0.0,,54.8,
1771097050.7057908,inference_28,2,0.03573950000009063,55.96049189258183,0.0,0.0,,50.0,
1771097050.7422965,inference_29,2,0.03655940000044211,54.705492977888426,0.0,0.0,,20.0,
1771097050.7889605,inference_30,2,0.04571920000034879,43.74529738019786,0.0,0.0,,72.0,
1771097050.834187,inference_31,2,0.04365510000025097,45.81366209190913,0.0,0.0,,62.5,
1771097050.8721719,inference_32,2,0.0385816000007253,51.83818193030879,0.0,0.0,,68.8,
1771097050.9097073,inference_33,2,0.035788099999990663,55.88449791971414,0.0,0.0,,64.0,
1771097050.9461625,inference_34,2,0.03566020000016579,56.08493502534203,0.0,0.0,,35.0,
1771097050.9821355,inference_35,2,0.0358646000004228,55.765295025635936,0.0,0.0,,54.3,
1771097051.018209,inference_36,2,0.03592780000053608,55.66719921537522,0.0,0.0,,29.4,
1771097051.0575411,inference_37,2,0.03775919999952748,52.967223882524735,0.0,0.0,,31.2,
1771097051.094044,inference_38,2,0.03580160000001342,55.863425098298684,0.0,0.0,,32.6,
1771097051.1301658,inference_39,2,0.0353901999997106,56.51281993366397,0.0,0.0,,37.5,
1771097051.1656458,inference_40,2,0.03521739999996498,56.79010943459735,0.0,0.0,,29.4,
1771097051.2009673,inference_41,2,0.034781199999997625,57.50232884432212,0.0,0.0,,22.4,
1771097051.2359605,inference_42,2,0.03479609999976674,57.477705835234616,0.0,0.0,,71.0,
1771097051.2722125,inference_43,2,0.036081600000215985,55.42991441588034,0.0,0.0,,64.0,
1771097051.309026,inference_44,2,0.035831499999403604,55.81680923302929,0.0,0.0,,56.0,
1771097051.3455117,inference_45,2,0.03524639999977808,56.743383721815356,0.0,0.0,,58.6,
1771097051.3820353,inference_46,2,0.03604110000014771,55.49220195809238,0.0,0.0,,21.1,
1771097051.4180331,inference_47,2,0.03598009999950591,55.58628241798841,0.0,0.0,,44.7,
1771097051.4540334,inference_48,2,0.035623499999928754,56.142714781085516,0.0,0.0,,41.9,
1771097051.491143,inference_49,2,0.035977900000034424,55.5896814432773,0.0,0.0,,48.1,
1771097051.52714,inference_50,2,0.035861800000020594,55.76964904156655,0.0,0.0,,29.6,
1771097051.563408,inference_51,2,0.03547080000043934,56.38440632788739,0.0,0.0,,17.1,
1771097051.5999095,inference_52,2,0.03575020000062068,55.943742971096015,0.0,0.0,,21.9,
1771097051.63691,inference_53,2,0.036448099999688566,54.87254479704262,0.0,0.0,,41.5,
1771097051.6729157,inference_54,2,0.03607980000015232,55.43267978180468,0.0,0.0,,42.9,
1771097051.709291,inference_55,2,0.03576430000066466,55.92168726810901,0.0,0.0,,23.5,
1771097051.7462907,inference_56,2,0.03555959999994229,56.243602290330756,0.0,0.0,,43.2,
1771097051.7828124,inference_57,2,0.03623090000019147,55.20149927242853,0.0,0.0,,37.8,
1771097051.817856,inference_58,2,0.035207400000217604,56.806239597006275,0.0,0.0,,20.0,
1771097051.8538492,inference_59,2,0.035452999999506574,56.41271542684217,0.0,0.0,,70.0,
1771097051.890927,inference_60,2,0.03607289999945351,55.44328290850747,0.0,0.0,,34.9,
1771097051.9285371,inference_61,2,0.037140399999771034,53.849716212327536,0.0,0.0,,37.8,
1771097051.9645452,inference_62,2,0.035358399999495305,56.563645414627004,0.0,0.0,,45.2,
1771097052.0011153,inference_63,2,0.03565329999946698,56.095789170424624,0.0,0.0,,44.4,
1771097052.0381157,inference_64,2,0.03725919999942562,53.67801777898698,0.0,0.0,,50.0,
1771097052.0765288,inference_65,2,0.037869599999794445,52.81281027554703,0.0,0.0,,59.6,
1771097052.1125195,inference_66,2,0.03543770000032964,56.43707125409934,0.0,0.0,,44.8,
1771097052.1486204,inference_67,2,0.03549399999974412,56.3475516992849,0.0,0.0,,17.5,
1771097052.185131,inference_68,2,0.03571920000013051,55.992295459940095,0.0,0.0,,47.5,
1771097052.221128,inference_69,2,0.03568079999968177,56.05255487595115,0.0,0.0,,20.6,
1771097052.2571309,inference_70,2,0.035238500000559725,56.75610482762411,0.0,0.0,,37.1,
1771097052.2942634,inference_71,2,0.03597669999999198,55.59153563279695,0.0,0.0,,82.5,
1771097052.3302634,inference_72,2,0.03582950000054552,55.819924921351095,0.0,0.0,,45.9,
1771097052.366267,inference_73,2,0.03554809999968711,56.26179739613661,0.0,0.0,,54.8,
1771097052.402354,inference_74,2,0.03556570000000647,56.233955749489986,0.0,0.0,,58.3,
1771097052.438347,inference_75,2,0.035771899999417656,55.90980630138625,0.0,0.0,,38.2,
1771097052.4758713,inference_76,2,0.036200300000018615,55.24816092681474,0.0,0.0,,50.0,
1771097052.5118713,inference_77,2,0.03550890000042273,56.3239075267381,0.0,0.0,,41.7,
1771097052.5488718,inference_78,2,0.03680380000059813,54.342214661733195,0.0,0.0,,48.8,
1771097052.584896,inference_79,2,0.03557659999933094,56.21672672592695,0.0,0.0,,33.3,
1771097052.6208885,inference_80,2,0.03545490000033169,56.40969231280555,0.0,0.0,,56.8,
1771097052.657909,inference_81,2,0.03594410000005155,55.641955146940155,0.0,0.0,,11.1,
1771097052.693434,inference_82,2,0.035687599999619124,56.041874489216,0.0,0.0,,25.0,
1771097052.7304268,inference_83,2,0.035739599999942584,55.960335314419105,0.0,0.0,,46.7,
1771097052.765433,inference_84,2,0.035152299999936076,56.895281389941395,0.0,0.0,,34.4,
1771097052.8025434,inference_85,2,0.0359387999997125,55.65016082940998,0.0,0.0,,53.1,
1771097052.8385417,inference_86,2,0.03594760000032693,55.636537626484404,0.0,0.0,,35.7,
1771097052.8743262,inference_87,2,0.03552720000061527,56.29489517793025,0.0,0.0,,18.6,
1771097052.91034,inference_88,2,0.035061700000369456,57.042299716754336,0.0,0.0,,38.8,
1771097052.9463396,inference_89,2,0.035266500000034284,56.71104305780431,0.0,0.0,,58.6,
1771097052.9825597,inference_90,2,0.035957199999756995,55.62168355749381,0.0,0.0,,40.4,
1771097053.018558,inference_91,2,0.035593900000094436,56.18940324029381,0.0,0.0,,47.2,
1771097053.0547538,inference_92,2,0.03528699999969831,56.678096749995724,0.0,0.0,,44.1,
1771097053.0928113,inference_93,2,0.03773350000028586,53.00329945498956,0.0,0.0,,38.6,
1771097053.1288197,inference_94,2,0.03499580000061542,57.14971510766518,0.0,0.0,,41.9,
1771097053.1648173,inference_95,2,0.03532199999972363,56.62193533819287,0.0,0.0,,10.8,
1771097053.1998217,inference_96,2,0.03524290000041219,56.74901895067116,0.0,0.0,,41.5,
1771097053.2368221,inference_97,2,0.03587580000021262,55.747885761102104,0.0,0.0,,48.3,
1771097053.2728286,inference_98,2,0.03518120000080671,56.84854410748183,0.0,0.0,,57.5,
1771097053.3083405,inference_99,2,0.03592490000028192,55.67169289223644,0.0,0.0,,47.7,
1771097053.3463411,inference_0,2,0.03683969999929104,54.28925859978471,0.0,0.0,,45.0,
1771097053.3840744,inference_1,2,0.036187199999403674,55.26816111865405,0.0,0.0,,35.7,
1771097053.4200754,inference_2,2,0.03598370000054274,55.58072127018161,0.0,0.0,,28.6,
1771097053.4570742,inference_3,2,0.03619909999997617,55.249992403162416,0.0,0.0,,51.6,
1771097053.4931133,inference_4,2,0.03583309999976336,55.81431693080442,0.0,0.0,,45.2,
1771097053.530114,inference_5,2,0.036286999999902037,55.11615730166174,0.0,0.0,,36.2,
1771097053.5671399,inference_6,2,0.036452100000133214,54.866523464839915,0.0,0.0,,46.9,
1771097053.6032927,inference_7,2,0.036133499999777996,55.35029820007162,0.0,0.0,,12.1,
1771097053.639294,inference_8,2,0.03510989999995218,56.963990213664076,0.0,0.0,,38.2,
1771097053.675411,inference_9,2,0.03562250000049971,56.144290826638894,0.0,0.0,,71.0,
1771097053.711438,inference_10,2,0.035188900000321155,56.83610456654646,0.0,0.0,,29.0,
1771097053.7474387,inference_11,2,0.035389699999541335,56.51361836991895,0.0,0.0,,41.3,
1771097053.783541,inference_12,2,0.03553320000082749,56.28538943729876,0.0,0.0,,55.3,
1771097053.8195038,inference_13,2,0.035709400000087044,56.007661848004304,0.0,0.0,,46.4,
1771097053.8555036,inference_14,2,0.03531120000025112,56.639253267682115,0.0,0.0,,47.7,
1771097053.8921995,inference_15,2,0.03595760000007431,55.62106480954977,0.0,0.0,,61.1,
1771097053.92828,inference_16,2,0.035694299999704526,56.03135514680371,0.0,0.0,,34.3,
1771097053.9652922,inference_17,2,0.036332300000140094,55.04743712873361,0.0,0.0,,48.8,
1771097054.0016396,inference_18,2,0.035670700000082434,56.0684259068473,0.0,0.0,,38.9,
1771097054.037639,inference_19,2,0.035423399999672256,56.45985422117878,0.0,0.0,,19.4,
1771097054.0736728,inference_20,2,0.035762200000135635,55.92497105861537,0.0,0.0,,51.7,
1771097054.109774,inference_21,2,0.03605359999983193,55.47296247834677,0.0,0.0,,32.6,
1771097054.146749,inference_22,2,0.036007599999720696,55.54382963639658,0.0,0.0,,16.2,
1771097054.183221,inference_23,2,0.035813299999972514,55.84517483732398,0.0,0.0,,40.4,
1771097054.21922,inference_24,2,0.03509639999992942,56.98590168803701,0.0,0.0,,39.3,
1771097054.2552202,inference_25,2,0.03598550000060641,55.57794111423482,0.0,0.0,,53.1,
1771097054.2917345,inference_26,2,0.03557409999939409,56.22067740389959,0.0,0.0,,28.6,
1771097054.328106,inference_27,2,0.03568670000004204,56.043287835458145,0.0,0.0,,26.3,
1771097054.3631284,inference_28,2,0.03538380000009056,56.52304161777088,0.0,0.0,,18.2,
1771097054.399624,inference_29,2,0.035649600000397186,56.10161123764971,0.0,0.0,,57.6,
1771097054.4366238,inference_30,2,0.03607499999998254,55.440055440082276,0.0,0.0,,37.8,
1771097054.4726295,inference_31,2,0.035791299999800685,55.879501443399306,0.0,0.0,,28.9,
1771097054.5091405,inference_32,2,0.03582719999940309,55.823508396785726,0.0,0.0,,68.8,
1771097054.5451412,inference_33,2,0.035138000000188185,56.918435881077144,0.0,0.0,,48.9,
1771097054.58086,inference_34,2,0.03575360000013461,55.93842298376863,0.0,0.0,,35.3,
1771097054.616861,inference_35,2,0.03541719999975612,56.46973786786566,0.0,0.0,,22.9,
1771097054.6538637,inference_36,2,0.03593860000000859,55.65047052471498,0.0,0.0,,65.3,
1771097054.6899397,inference_37,2,0.03601930000058928,55.525787562980945,0.0,0.0,,45.5,
1771097054.7259338,inference_38,2,0.03530769999997574,56.64486783340105,0.0,0.0,,48.1,
1771097054.761939,inference_39,2,0.03575879999971221,55.930288488878155,0.0,0.0,,50.0,
1771097054.7979813,inference_40,2,0.03525829999944108,56.7242323093202,0.0,0.0,,24.2,
1771097054.8339846,inference_41,2,0.035722599999644444,55.98696623481791,0.0,0.0,,26.7,
1771097054.8699868,inference_42,2,0.034950299999763956,57.22411538709274,0.0,0.0,,37.1,
1771097054.9054973,inference_43,2,0.03531440000006114,56.63412092507695,0.0,0.0,,24.4,
1771097054.942497,inference_44,2,0.0358963999997286,55.71589351620556,0.0,0.0,,36.0,
1771097054.9780123,inference_45,2,0.0355399000000034,56.27477848839779,0.0,0.0,,26.7,
1771097055.014012,inference_46,2,0.035712799999600975,56.002329697541114,0.0,0.0,,38.6,
1771097055.0490127,inference_47,2,0.03440709999995306,58.127537630393974,0.0,0.0,,24.2,
1771097055.084527,inference_48,2,0.03508549999969546,57.00360547854128,0.0,0.0,,23.5,
1771097055.1227498,inference_49,2,0.03749630000038451,53.33859607426575,0.0,0.0,,42.2,
1771097055.1587493,inference_50,2,0.03508199999942008,57.009292515622285,0.0,0.0,,17.6,
1771097055.1952908,inference_51,2,0.03584229999978561,55.79999051433538,0.0,0.0,,47.2,
1771097055.23129,inference_52,2,0.036249999999199645,55.172413794321585,0.0,0.0,,58.5,
1771097055.2682967,inference_53,2,0.035613500000181375,56.15847922809649,0.0,0.0,,48.4,
1771097055.303473,inference_54,2,0.03548350000073697,56.364225624824535,0.0,0.0,,33.3,
1771097055.3405323,inference_55,2,0.035657999999784806,56.08839531134864,0.0,0.0,,48.8,
1771097055.3765347,inference_56,2,0.036114399999860325,55.37957158384842,0.0,0.0,,24.2,
1771097055.4135818,inference_57,2,0.03642080000008718,54.913675701665326,0.0,0.0,,33.3,
1771097055.4495792,inference_58,2,0.035752400000092166,55.94030051115014,0.0,0.0,,64.3,
1771097055.4866524,inference_59,2,0.035801099999844155,55.86420529002478,0.0,0.0,,41.2,
1771097055.5226529,inference_60,2,0.03557100000034552,56.22557701443797,0.0,0.0,,56.7,
1771097055.5591455,inference_61,2,0.03566999999929976,56.069526213604206,0.0,0.0,,47.9,
1771097055.5964828,inference_62,2,0.0372456000004604,53.69761797300292,0.0,0.0,,13.5,
1771097055.6324818,inference_63,2,0.035662799999954586,56.08084614787809,0.0,0.0,,27.3,
1771097055.6694882,inference_64,2,0.03579660000013973,55.871227993501975,0.0,0.0,,56.0,
1771097055.7055306,inference_65,2,0.03521550000004936,56.793173460470435,0.0,0.0,,25.7,
1771097055.741643,inference_66,2,0.035559099999773025,56.24439313741816,0.0,0.0,,52.9,
1771097055.7766492,inference_67,2,0.03571949999968638,55.991825194013366,0.0,0.0,,45.2,
1771097055.8140428,inference_68,2,0.0356950000004872,56.030256337657995,0.0,0.0,,33.3,
1771097055.8497362,inference_69,2,0.035707799999727285,56.01017144756257,0.0,0.0,,19.4,
1771097055.8862574,inference_70,2,0.03549380000004021,56.347869205262164,0.0,0.0,,48.5,
1771097055.923419,inference_71,2,0.03657870000006369,54.67662874832943,0.0,0.0,,23.3,
1771097055.959416,inference_72,2,0.0357665999999881,55.91809118005808,0.0,0.0,,31.6,
1771097055.9949327,inference_73,2,0.03552959999979066,56.291092497854855,0.0,0.0,,45.5,
1771097056.0319335,inference_74,2,0.03558729999986099,56.199824094770115,0.0,0.0,,54.5,
1771097056.0679426,inference_75,2,0.03608600000006845,55.423155794385806,0.0,0.0,,27.8,
1771097056.1040037,inference_76,2,0.03546659999938129,56.391083442869906,0.0,0.0,,50.0,
1771097056.1420448,inference_77,2,0.03694550000000163,54.133791666100386,0.0,0.0,,27.3,
1771097056.1770537,inference_78,2,0.03567689999999857,56.0586822285591,0.0,0.0,,20.5,
1771097056.214495,inference_79,2,0.035799900000711204,55.86607783709641,0.0,0.0,,45.2,
1771097056.2504988,inference_80,2,0.036006600000291655,55.54537223686213,0.0,0.0,,20.9,
1771097056.2870066,inference_81,2,0.03551770000012766,56.30995250235267,0.0,0.0,,22.2,
1771097056.3220062,inference_82,2,0.03496429999995598,57.201202369345815,0.0,0.0,,36.1,
1771097056.358007,inference_83,2,0.035363199999665085,56.555967786256375,0.0,0.0,,32.5,
1771097056.3940346,inference_84,2,0.035175600000002305,56.85759446888948,0.0,0.0,,51.4,
1771097056.4300349,inference_85,2,0.03516510000008566,56.87457166324362,0.0,0.0,,21.2,
1771097056.4650407,inference_86,2,0.03475239999988844,57.54998215969027,0.0,0.0,,26.5,
1771097056.4999545,inference_87,2,0.034663600000385486,57.69741169346976,0.0,0.0,,32.3,
1771097056.5359552,inference_88,2,0.035557000000153494,56.24771493633789,0.0,0.0,,53.1,
1771097056.5719573,inference_89,2,0.03515340000012657,56.8935010551696,0.0,0.0,,38.9,
1771097056.608466,inference_90,2,0.03589009999996051,55.725673653798694,0.0,0.0,,37.0,
1771097056.6444724,inference_91,2,0.03586879999966186,55.75876527842733,0.0,0.0,,11.4,
1771097056.6809797,inference_92,2,0.03604390000054991,55.48789115410615,0.0,0.0,,75.9,
1771097056.7179797,inference_93,2,0.03585040000052686,55.7873831246125,0.0,0.0,,40.4,
1771097056.752979,inference_94,2,0.03504270000030374,57.07322780444043,0.0,0.0,,73.3,
1771097056.7890477,inference_95,2,0.035129500000039116,56.932207973292336,0.0,0.0,,12.9,
1771097056.825047,inference_96,2,0.03525270000045566,56.73324312674345,0.0,0.0,,23.5,
